코드,종목명,시장,시가총액
078160,메디포스트,KOSDAQ,358722117450
002030,아세아,KOSPI,356593166400
047920,HLB제약,KOSDAQ,355873012600
017810,풀무원,KOSPI,354902246020
080580,오킨스전자,KOSDAQ,353695315350
078350,한양디지텍,KOSDAQ,353669662400
097520,엠씨넥스,KOSPI,353250450000
092790,넥스틸,KOSPI,352587120000
389500,에스비비테크,KOSDAQ,352497668800
304360,에스바이오메딕스,KOSDAQ,351737635200
344820,KCC글라스,KOSPI,351351264000
477850,마키나락스,KOSDAQ,350832800000
138080,오이솔루션,KOSDAQ,350290551400
010690,화신,KOSPI,349902508200
092200,디아이씨,KOSPI,349608235310
187660,페니트리움바이오,KOSDAQ,348328068840
052710,아모텍,KOSDAQ,347778594800
065680,우주일렉트로,KOSDAQ,345593615400
468530,프로티나,KOSDAQ,345402010400
078020,LS증권,KOSDAQ,345093001800
287840,인투셀,KOSDAQ,344002884000
170900,동아에스티,KOSPI,343878401650
117730,티로보틱스,KOSDAQ,343784575320
119850,지엔씨에너지,KOSDAQ,343782198100
105840,우진,KOSPI,343158413300
005610,삼립,KOSPI,341708756400
092230,KPX홀딩스,KOSPI,341351396800
183190,아세아시멘트,KOSPI,340604973240
394280,오픈엣지테크놀로지,KOSDAQ,338552910500
144960,뉴파워프라즈마,KOSDAQ,338180909760
232530,이엠티,KONEX,337340383680
105630,한세실업,KOSPI,336800000000
089590,제주항공,KOSPI,336676112375
243070,휴온스,KOSDAQ,336628586500
069540,빛과전자,KOSDAQ,336495396140
425040,티이엠씨,KOSDAQ,336010001040
455900,엔젤로보틱스,KOSDAQ,335875190450
098070,한텍,KOSDAQ,335302401150
354320,알멕,KOSDAQ,334269226300
215600,신라젠,KOSDAQ,333221321420
015860,일진홀딩스,KOSPI,333095510250
126720,수산인더스트리,KOSPI,331435200000
042520,한스바이오메드,KOSDAQ,330150646050
206650,유바이오로직스,KOSDAQ,329408063790
084110,휴온스글로벌,KOSDAQ,329155112000
265520,AP시스템,KOSDAQ,328860438850
254490,미래반도체,KOSDAQ,328464500000
001940,KISCO홀딩스,KOSPI,326765559000
000430,대원강업,KOSPI,325500000000
179900,유티아이,KOSDAQ,324958565040
194370,제이에스코퍼레이션,KOSPI,324697522020
079370,제우스,KOSDAQ,321336016400
092870,엑시콘,KOSDAQ,321049606200
389650,넥스트바이오메디컬,KOSDAQ,320330968200
204620,글로벌텍스프리,KOSDAQ,319789151500
417840,저스템,KOSDAQ,318654869860
126560,현대퓨처넷,KOSPI,317775026400
104700,한국철강,KOSPI,317115000000
192650,드림텍,KOSPI,316591573410
029460,케이씨,KOSPI,315187301000
049070,인탑스,KOSDAQ,314072000000
488900,비츠로넥스텍,KOSDAQ,313814877690
005720,넥센,KOSPI,311060343840
091810,트리니티항공,KOSPI,310553052720
016800,퍼시스,KOSPI,310500000000
456010,아이씨티케이,KOSDAQ,310341302100
036890,진성티이씨,KOSDAQ,309999005610
091700,파트론,KOSDAQ GLOBAL,309000000000
011760,현대코퍼레이션,KOSPI,308896356100
005950,이수화학,KOSPI,308167660680
234340,헥토파이낸셜,KOSDAQ,308052964800
200880,서연이화,KOSPI,307853897430
482630,삼양엔씨켐,KOSDAQ,307749216800
092460,한라IMS,KOSDAQ,307632046400
462350,이노스페이스,KOSDAQ,307186704640
02826K,삼성물산우B,KOSPI,306726310000
002710,TCC스틸,KOSPI,306175980960
064820,케이프,KOSDAQ,303047311300
058430,포스코스틸리온,KOSPI,301800000000
009290,광동제약,KOSPI,301786836480
069080,웹젠,KOSDAQ GLOBAL,301614440500
376270,HEM파마,KOSDAQ,301093216600
187870,디바이스,KOSDAQ,300875811000
025860,남해화학,KOSPI,300060211720
078340,컴투스,KOSDAQ GLOBAL,298655431100
230240,에치에프알,KOSDAQ,298121600000
274090,켄코아에어로스페이스,KOSDAQ,297522871200
036200,유니셈,KOSDAQ,297136320870
203650,드림시큐리티,KOSDAQ,296720634200
034830,한국토지신탁,KOSPI,296422356020
314930,바이오다인,KOSDAQ,296152824850
018250,애경산업,KOSPI,295527172650
441270,파인엠텍,KOSDAQ,295149209940
086390,유니테스트,KOSDAQ,294821057700
136480,하림,KOSDAQ,293669826030
286940,롯데이노베이트,KOSPI,293509719800
228760,지노믹트리,KOSDAQ,293338583600
317330,덕산테코피아,KOSDAQ,293122299960
200670,휴메딕스,KOSDAQ,291978180000
484590,삼양컴텍,KOSDAQ,290945777000
001390,KG케미칼,KOSPI,290782854750
084690,대상홀딩스,KOSPI,289700304000
236200,슈프리마,KOSDAQ,286644182100
002310,아세아제지,KOSPI,285219957300
033270,유나이티드제약,KOSPI,283689118250
009160,SIMPAC,KOSPI,283383146280
036800,나이스정보통신,KOSDAQ,282500000000
007690,국도화학,KOSPI,281529292800
094360,칩스앤미디어,KOSDAQ,279754089400
241520,DSC인베스트먼트,KOSDAQ,279566000000
108670,LX하우시스,KOSPI,278446153500
051500,CJ프레시웨이,KOSDAQ,278388691700
452430,사피엔반도체,KOSDAQ,278207687700
475400,씨메스로보틱스,KOSDAQ,278030866300
445090,에이직랜드,KOSDAQ,277511713200
001750,한양증권,KOSPI,277482041200
200130,콜마비앤에이치,KOSDAQ GLOBAL,277388711940
089980,상아프론테크,KOSDAQ,277090011210
272450,진에어,KOSPI,276660000000
024720,콜마홀딩스,KOSPI,276427847540
025770,한국정보통신,KOSDAQ,276338719980
101730,위메이드맥스,KOSDAQ,275293794510
099430,바이오플러스,KOSDAQ,275225823730
000650,천일고속,KOSPI,274410240000
215000,골프존,KOSDAQ GLOBAL,273921864750
001230,동국홀딩스,KOSPI,273538070685
035810,이지홀딩스,KOSDAQ,271935719775
042370,비츠로테크,KOSDAQ,271694259250
064850,에프앤가이드,KOSDAQ,270995385000
078520,에이블씨엔씨,KOSPI,270807416010
043150,바텍,KOSDAQ,270496001760
096760,JW홀딩스,KOSPI,269826038300
003720,삼영,KOSPI,268940000000
309710,아이티켐,KOSDAQ,268443021000
900140,엘브이엠씨홀딩스,KOSPI,267444757888
123890,한국자산신탁,KOSPI,267387028310
017390,서울가스,KOSPI,267300000000
242040,나무기술,KOSDAQ,266468232800
092730,네오팜,KOSDAQ,266385177180
036170,에이치엠넥스,KOSDAQ,266326816840
084010,대한제강,KOSPI,265692437080
182400,엔케이젠바이오텍코리아,KOSDAQ,265496721770
035600,KG이니시스,KOSDAQ,265349199420
046970,우리로,KOSDAQ,263388243990
404990,신한서부티엔디리츠,KOSPI,263300111200
037710,광주신세계,KOSPI,263137434000
352480,씨앤씨인터내셔널,KOSDAQ,262102996230
378340,필에너지,KOSDAQ,261667122200
194700,노바렉스,KOSDAQ,261226874880
026890,스틱인베스트먼트,KOSPI,260927733010
298830,슈어소프트테크,KOSDAQ,260342890130
058970,엠로,KOSDAQ,260236813700
017890,한국알콜,KOSDAQ,260174978380
005010,휴스틸,KOSPI,259307966125
003120,일성아이에스,KOSPI,258153000000
448280,에코아이,KOSDAQ,257790822300
054950,제이브이엠,KOSDAQ,257514699600
450950,아스테라시스,KOSDAQ,256808315400
121800,비덴트,KOSDAQ,256309348520
900290,GRT,KOSDAQ,255216000000
023410,유진기업,KOSDAQ,255125847900
272110,케이엔제이,KOSDAQ,254806291250
112290,와이씨켐,KOSDAQ,254179101300
472850,폰드그룹,KOSDAQ,254178843580
180400,DXVX,KOSDAQ,253947934560
004360,세방,KOSPI,253855207840
314130,지놈앤컴퍼니,KOSDAQ,253493707950
053030,바이넥스,KOSDAQ,253302457000
267980,매일유업,KOSDAQ,253283235900
377460,큐에이드,KOSDAQ,253187202960
144510,지씨셀,KOSDAQ,253121510880
078150,HB테크놀러지,KOSDAQ,253114450680
950170,JTC,KOSDAQ,249934860840
220100,퓨쳐켐,KOSDAQ,249168636200
017860,DS단석,KOSPI,248450354610
003920,남양유업,KOSPI,248100000000
051360,토비스,KOSDAQ,248083729090
043370,피에이치에이,KOSDAQ,247170000000
0001A0,덕양에너젠,KOSDAQ,246920654400
005500,삼진제약,KOSPI,245887200000
005680,삼영전자,KOSPI,245200000000
002320,한진,KOSPI,245194132800
061970,LB세미콘,KOSDAQ,244529455260
108860,셀바스AI,KOSDAQ,244386293200
088260,이리츠코크렙,KOSPI,243231705600
365270,큐라클,KOSDAQ,243012631920
125020,티씨머티리얼즈,KOSDAQ,242817151500
122900,아이마켓코리아,KOSPI,242693378400
0030R0,대신밸류리츠,KOSPI,242407900000
002900,TYM,KOSPI,242190000000
151860,KG에코솔루션,KOSDAQ,241823250160
001340,PKC,KOSPI,241800837930
0008Z0,에스엔시스,KOSDAQ,241104210200
357880,SKAI,KOSDAQ,240750780720
065660,안트로젠,KOSDAQ,240646705000
004430,송원산업,KOSPI,240240000000
419530,SAMG엔터,KOSDAQ,240206213650
003200,일신방직,KOSPI,239932000000
114190,강원에너지,KOSDAQ,239548258460
0082N0,카나프테라퓨틱스,KOSDAQ,239488053600
073490,LIG아큐버,KOSDAQ,239140956700
355150,코스텍시스,KOSDAQ,238988777500
084850,아이티엠반도체,KOSDAQ GLOBAL,238851295020
041920,메디아나,KOSDAQ,238801183320
060720,KH바텍,KOSDAQ,238668615360
389260,대명에너지,KOSDAQ,238645449000
000680,LS네트웍스,KOSPI,238379123400
001250,GS글로벌,KOSPI,237697240320
011500,한농화성,KOSPI,237526667980
318060,그래피,KOSDAQ,237430011250
159010,아스플로,KOSDAQ,237358354200
459510,나우로보틱스,KOSDAQ,236206552400
307180,아이엘,KOSDAQ,236068326400
018310,삼목에스폼,KOSDAQ,235935000000
014940,오리엔탈정공,KOSDAQ,234704354150
036710,심텍홀딩스,KOSDAQ,233498672680
348950,제이알글로벌리츠,KOSPI,233298432000
478340,나라스페이스테크놀로지,KOSDAQ,232978538200
357550,석경에이티,KOSDAQ,232655750000
003960,사조대림,KOSPI,231861015100
322310,오로스테크놀로지,KOSDAQ,230885260300
034120,SBS,KOSPI,230591888340
005430,한국공항,KOSPI,229244102000
475560,더본코리아,KOSPI,229092136500
093520,매커스,KOSDAQ,228277233660
046120,오르비텍,KOSDAQ,227847064090
019010,베뉴지,KOSDAQ,227745000000
217730,강스템바이오텍,KOSDAQ,227611040580
094480,갤럭시아머니트리,KOSDAQ,227533060400
018000,유니슨,KOSDAQ,227060998500
128820,대성산업,KOSPI,226177390000
065710,서호전기,KOSDAQ,226085000000
010580,에스엠벡셀,KOSPI,225841072800
000540,흥국화재,KOSPI,225170470725
308430,셀비온,KOSDAQ,224422314890
416180,신성에스티,KOSDAQ,224186494400
061090,세나테크놀로지,KOSDAQ,224126920000
023760,한국캐피탈,KOSDAQ,224082798960
206640,바디텍메드,KOSDAQ,223679873410
394800,쓰리빌리언,KOSDAQ,223394322060
439090,마녀공장,KOSDAQ,223276201200
382900,범한퓨얼셀,KOSDAQ,222967450000
003520,영진약품,KOSPI,222397560896
432320,KB스타리츠,KOSPI,221925027520
000320,노루홀딩스,KOSPI,221164752640
011560,세보엠이씨,KOSDAQ,220858696800
290690,소룩스,KOSDAQ,220822188400
388790,라이콤,KOSDAQ,220728093600
037270,YG PLUS,KOSPI,220592676150
251370,와이엠티,KOSDAQ,220301594990
098120,마이크로컨텍솔,KOSDAQ,220288299000
115450,HLB테라퓨틱스,KOSDAQ,220121570865
134380,미원화학,KOSPI,219926800000
003070,코오롱글로벌,KOSPI,219917245350
044450,KSS해운,KOSPI,219777577600
243840,신흥에스이씨,KOSDAQ,219396357150
334890,이지스밸류플러스리츠,KOSPI,218763351450
082800,비보존 제약,KOSDAQ,218287199270
000050,경방,KOSPI,218225549200
100120,뷰웍스,KOSDAQ,218005287300
190510,나무가,KOSDAQ,217195588140
033920,무학,KOSPI,217170000000
067390,아스트,KOSDAQ,217127413817
003220,대원제약,KOSPI,216874727610
001460,BYC,KOSPI,216741405000
036030,케이티알파,KOSDAQ,216420134445
091580,상신이디피,KOSDAQ,215650583420
244920,에이플러스에셋,KOSPI,214999160430
294570,쿠콘,KOSDAQ,214953891600
009680,모토닉,KOSPI,214505637780
136490,선진,KOSPI,214492028080
054210,이랜텍,KOSDAQ,214469460800
000480,CR홀딩스,KOSPI,214289539300
025000,KPX케미칼,KOSPI,213680999200
461300,아이스크림미디어,KOSDAQ,213582645990
099440,스맥,KOSDAQ,213260606250
389020,자람테크놀로지,KOSDAQ,213021779700
210980,SK디앤디,KOSPI,212982850080
0015G0,그린광학,KOSDAQ,212752195380
053300,한국정보인증,KOSDAQ,212291432080
012860,모베이스전자,KOSDAQ,212010858015
095500,미래나노텍,KOSDAQ,211798293170
010955,S-Oil우,KOSPI,211151167500
353810,이지바이오,KOSDAQ,211062649600
241590,화승엔터프라이즈,KOSPI,210547734100
030210,다올투자증권,KOSPI,209229649110
051905,LG생활건강우,KOSPI,208158518700
474650,링크솔루션,KOSDAQ,208153873400
001790,대한제당,KOSPI,207843015150
007160,사조산업,KOSPI,207750000000
003650,미창석유,KOSPI,207716836800
035150,백산,KOSPI,207699081170
068930,디지털대성,KOSDAQ,207565065000
053210,스카이라이프,KOSPI,206724854250
101360,에코앤드림,KOSDAQ,206674644680
380540,옵티코어,KOSDAQ,206658126350
008490,서흥,KOSPI,206161593660
005710,대원산업,KOSDAQ,205986528000
006805,미래에셋증권우,KOSPI,205928222500
226320,잇츠한불,KOSPI,205916267850
003555,LG우,KOSPI,204761532000
138610,나이벡,KOSDAQ,204620274000
013120,동원개발,KOSDAQ,204318225000
451760,컨텍,KOSDAQ,203784350920
051370,인터플렉스,KOSDAQ,203648830560
377190,디앤디플랫폼리츠,KOSPI,203320000000
000490,대동,KOSPI,202652860950
084990,헬릭스미스,KOSDAQ,202347378830
001630,종근당홀딩스,KOSPI,202147891350
339770,교촌에프앤비,KOSPI,201858923200
255220,SG,KOSDAQ,201596475680
035510,신세계 I&C,KOSPI,201464769000
039570,HDC랩스,KOSPI,201430983760
199820,제일일렉트릭,KOSDAQ,201091000000
013890,지누스,KOSPI,200840447080
446540,메가터치,KOSDAQ,198901119240
338840,와이바이오로직스,KOSDAQ,198844852140
394420,리센스메디컬,KOSDAQ,198578474080
045390,대아티아이,KOSDAQ,197677822485
03473K,SK우,KOSPI,197581115000
067080,대화제약,KOSDAQ,196964157000
049630,재영솔루텍,KOSDAQ,196855491040
308080,바이젠셀,KOSDAQ,195972925600
036190,금화피에스시,KOSDAQ,195900000000
040350,크레오에스지,KOSDAQ,195595730640
304100,솔트룩스,KOSDAQ,195330691050
052330,코텍,KOSDAQ,193956551880
121440,골프존홀딩스,KOSDAQ,193836601450
004980,성신양회,KOSPI,193676976700
009470,삼화전기,KOSPI,193454235000
095570,AJ네트웍스,KOSPI,193229280930
494120,큐리오시스,KOSDAQ,192273026400
457550,우진엔텍,KOSDAQ,191970534800
214180,헥토이노베이션,KOSDAQ,191782096920
001130,대한제분,KOSPI,191308000000
117580,대성에너지,KOSPI,191125000000
088800,에이스테크,KOSDAQ,190653745850
119610,인터로조,KOSDAQ,190381299960
256840,한국비엔씨,KOSDAQ,189795808650
053690,한미글로벌,KOSPI,189784766000
034810,해성산업,KOSDAQ,189480912000
007860,서연,KOSPI,189247542640
126600,BGF에코머티리얼즈,KOSDAQ,188614531495
092070,디엔에프,KOSDAQ,188042692500
024840,KBI메탈,KOSDAQ,187729116200
064550,바이오니아,KOSDAQ,187640815570
016790,현대사료,KOSDAQ,187340898626
102260,동성케미컬,KOSPI,187224138745
0007C0,아크릴,KOSDAQ,187106549200
012210,삼미금속,KOSDAQ,186856741040
094820,일진파워,KOSDAQ,186674417420
003547,대신증권2우B,KOSPI,186263327000
382800,지앤비에스 에코,KOSDAQ,186211589850
149950,아바텍,KOSDAQ,185880760800
083930,아바코,KOSDAQ,185667199850
004560,현대비앤지스틸,KOSPI,185620163410
138360,앤로보틱스,KOSDAQ,184780132800
298690,에어부산,KOSPI,184524480000
001780,알루코,KOSPI,184267741196
487570,HS효성,KOSPI,184247090150
237880,클리오,KOSDAQ,183785660010
100250,진양홀딩스,KOSPI,183712500000
0088M0,메쥬,KOSDAQ,183701732500
016580,환인제약,KOSPI,183582690900
003610,방림,KOSPI,183544941060
036560,KZ정밀,KOSDAQ,183172500000
000140,하이트진로홀딩스,KOSPI,183101375850
003350,한국화장품제조,KOSPI,182866200000
001080,만호제강,KOSPI,182807500000
024060,흥구석유,KOSDAQ,182700000000
028100,동아지질,KOSPI,182365017240
122990,와이솔,KOSDAQ,182211314040
402030,코난테크놀로지,KOSDAQ,181879100640
402490,그린리소스,KOSDAQ,181714878410
033530,SJG세종,KOSPI,181670875330
192440,슈피겐코리아,KOSDAQ,180896163300
484810,티엑스알로보틱스,KOSDAQ,180621196350
025560,미래산업,KOSPI,180215311200
102460,이연제약,KOSPI,179920330480
464080,에스오에스랩,KOSDAQ,178932038650
418550,제이오,KOSDAQ,178338438610
123860,아나패스,KOSDAQ,178214200500
432720,퀄리타스반도체,KOSDAQ,178054028600
004380,삼익THK,KOSPI,178020000000
054450,텔레칩스,KOSDAQ,177187526100
083310,엘오티베큠,KOSDAQ,176853627690
086820,바이오솔루션,KOSDAQ,176543018850
232680,라온로보틱스,KOSDAQ,176292057110
126730,코칩,KOSDAQ,175841026300
950140,잉글우드랩,KOSDAQ,175830614100
039830,오로라,KOSDAQ,175757993700
462860,더즌,KOSDAQ,175444698735
004310,현대약품,KOSPI,175360000000
123330,제닉,KOSDAQ,175310960000
474170,루미르,KOSDAQ,174969774720
140610,엔솔바이오사이언스,KONEX,174863429070
211270,AP위성,KOSDAQ,174502257280
405100,큐알티,KOSDAQ,174139395170
039840,디오,KOSDAQ,174137447440
000300,DH오토넥스,KOSPI,174035631000
066620,국보디자인,KOSDAQ,174000000000
016450,한세예스24홀딩스,KOSPI,174000000000
002100,경농,KOSPI,173946143250
234080,JW생명과학,KOSPI,173705057380
216080,제테마,KOSDAQ,172079961885
108380,대양전기공업,KOSDAQ,171637954020
071200,인피니트헬스케어,KOSDAQ,171263135160
102120,어보브반도체,KOSDAQ,171228651390
481070,에이유브랜즈,KOSDAQ,171103185000
013580,계룡건설,KOSPI,170758941840
003460,유화증권,KOSPI,170390757075
000390,SP삼화,KOSPI,170293715940
002150,도화엔지니어링,KOSPI,170286000000
044820,코스맥스비티아이,KOSPI,168980989995
176750,듀켐바이오,KOSDAQ,168938109600
078070,유비쿼스홀딩스,KOSDAQ,168711957270
194480,데브시스터즈,KOSDAQ,168352602000
372170,윤성에프앤씨,KOSDAQ,167560008000
032580,피델릭스,KOSDAQ,167316923200
037560,LG헬로비전,KOSPI,167285228400
092130,이크레더블,KOSDAQ,166803860000
080160,모두투어,KOSDAQ,166320000000
462520,조선내화,KOSPI,165616696960
484120,도우인시스,KOSDAQ,165566646420
489500,엘케이켐,KOSDAQ,165213502300
084680,이월드,KOSPI,164778796266
143160,아이디스,KOSDAQ,164603750400
400760,NH올원리츠,KOSPI,164513178625
143240,사람인,KOSDAQ,164318111610
109740,디에스케이,KOSDAQ,164032288200
0017J0,세미티에스,KOSDAQ,163943229120
015230,대창단조,KOSPI,163676028600
123410,코리아에프티,KOSDAQ,163427045680
403850,더핑크퐁컴퍼니,KOSDAQ,163027473600
001045,CJ우,KOSPI,162736056000
031440,신세계푸드,KOSPI,162644160000
041020,폴라리스오피스,KOSDAQ,162466003110
012610,경인양행,KOSPI,162303823500
361390,제노코,KOSDAQ,162208107460
000860,강남제비스코,KOSPI,161720000000
049430,코메론,KOSDAQ,161506800000
092220,KEC,KOSPI,161212801420
264450,유비쿼스,KOSDAQ,161027113140
097955,CJ제일제당 우,KOSPI,161017622900
042420,네오위즈홀딩스,KOSDAQ,160484397930
038390,레드캡투어,KOSDAQ,160352682980
079960,동양이엔피,KOSDAQ,160344000000
008350,남선알미늄,KOSPI,160058071600
066410,버킷스튜디오,KOSDAQ,159637252154
417010,나노팀,KOSDAQ,159566278480
377450,리파인,KOSDAQ,159436000000
126700,하이비젼시스템,KOSDAQ,159282913920
101530,해태제과식품,KOSPI,159269016340
046070,코다코,KOSDAQ,159196994920
418420,라온텍,KOSDAQ,159030832940
321550,티움바이오,KOSDAQ,158903532750
388050,지투파워,KOSDAQ,158281837020
118990,모트렉스,KOSDAQ,158266042950
199430,케이엔알시스템,KOSDAQ,158245410600
012200,계양전기,KOSPI,157892408200
488280,에스투더블유,KOSDAQ,157730895600
039860,나노엔텍,KOSDAQ,157705239420
293480,하나제약,KOSPI,157646031020
007330,푸른저축은행,KOSDAQ,157464432000
032620,GC메디아이,KOSDAQ,156852402695
024800,유성티엔에스,KOSDAQ,156729164760
452450,피아이이,KOSDAQ,156543832500
146320,비씨엔씨,KOSDAQ,156390619060
058820,CMG제약,KOSDAQ,156121345248
023910,대한약품,KOSDAQ,156000000000
046440,KG파이낸셜,KOSDAQ,155844288200
264850,이랜시스,KOSDAQ,155714305680
126640,화신정공,KOSDAQ,155297681300
071840,롯데하이마트,KOSPI,155102667840
042600,새로닉스,KOSDAQ,154921967780
048870,시너지이노베이션,KOSDAQ,154099078287
119830,아이텍,KOSDAQ,153878294320
086980,쇼박스,KOSDAQ,153776290000
0117P0,피스피스스튜디오,KOSDAQ,153732684350
104480,티케이케미칼,KOSDAQ,153704178894
458650,성우,KOSDAQ,153465834000
011785,금호석유화학우,KOSPI,153290740200
371950,풍원정밀,KOSDAQ,152745573520
072870,메가스터디,KOSDAQ,152588275200
270660,에브리봇,KOSDAQ,152033184340
007570,일양약품,KOSPI,151731028800
002220,한일철강,KOSPI,151641572800
004090,한국석유,KOSPI,151567792800
114840,아이패밀리에스씨,KOSDAQ,151202727000
049960,쎌바이오텍,KOSDAQ,150870000000
011040,경동제약,KOSDAQ,150766953400
460850,동국씨엠,KOSPI,150689226240
000520,삼일제약,KOSPI,150541168340
011690,와이투솔루션,KOSPI,150488015400
260870,SK시그넷,KONEX,150422744180
000970,한국주철관,KOSPI,150255295000
445180,퓨릿,KOSDAQ,150061611240
106190,하이텍팜,KOSDAQ,149715075840
213500,한솔제지,KOSPI,149467617280
016880,웅진,KOSPI,149223858360
017550,수산세보틱스,KOSPI,149133920700
060150,인선이엔티,KOSDAQ,148765193180
226590,엠디바이스,KOSDAQ,148641794080
002170,SYTS,KOSPI,147750000000
090350,노루페인트,KOSPI,147600000000
298000,효성화학,KOSPI,147501447900
083500,에프엔에스테크,KOSDAQ,147330903960
003830,대한화섬,KOSPI,147275200000
331920,셀레믹스,KOSDAQ,147248564310
000020,동화약품,KOSPI,146360902800
271980,제일약품,KOSPI,146019378960
025820,이구산업,KOSPI,145974330000
054800,아이디스홀딩스,KOSDAQ,145799882040
086670,비엠티,KOSDAQ,145711991800
179290,엠아이텍,KOSDAQ,145645551000
077500,유니퀘스트,KOSPI,145368686460
147830,제룡산업,KOSDAQ,145200000000
013990,아가방컴퍼니,KOSDAQ,145198471440
093190,빅솔론,KOSDAQ,144868954650
209640,와이제이링크,KOSDAQ,144775613140
380550,뉴로핏,KOSDAQ,144678550760
293580,나우IB,KOSDAQ,144673243800
008830,대동기어,KOSDAQ,144519321600
006060,화승인더,KOSPI,144385200000
000700,유수홀딩스,KOSPI,144271638480
125210,아모그린텍,KOSDAQ,144016976700
051980,중앙첨단소재,KOSDAQ,143974854864
267320,나인테크,KOSDAQ,143825313975
004970,신라교역,KOSPI,143680000000
140670,알에스오토메이션,KOSDAQ,143549411200
105330,케이엔더블유,KOSDAQ,143374704000
067280,멀티캠퍼스,KOSDAQ,142539034950
001540,안국약품,KOSDAQ,142162378000
003480,한진중공업홀딩스,KOSPI,141152501360
285490,노바텍,KOSDAQ,141081585540
081000,일진다이아,KOSPI,140893512000
293780,압타바이오,KOSDAQ,140186090950
005990,매일홀딩스,KOSDAQ,139898158080
334970,프레스티지바이오로직스,KOSDAQ,139876993963
282880,코윈테크,KOSDAQ,139744279900
00279K,아모레퍼시픽홀딩스3우C,KOSPI,139432652000
005960,동부건설,KOSPI,139286244410
049720,고려신용정보,KOSDAQ,139282000000
321370,센서뷰,KOSDAQ,138978597140
187790,나노,KOSDAQ,138783735000
053080,케이엔솔,KOSDAQ,138707940690
234690,녹십자웰빙,KOSDAQ,138676598800
299030,하나기술,KOSDAQ,138551790300
073010,케이에스피,KOSDAQ,138257900000
259630,엠플러스,KOSDAQ,138235298760
217950,파마리서치바이오,KONEX,137837758000
094280,효성ITX,KOSPI,137773744000
004150,한솔홀딩스,KOSPI,137644310100
018470,조일알미늄,KOSPI,137522049006
038290,마크로젠,KOSDAQ,137468952000
115500,케이씨에스,KOSDAQ,137280000000
008970,KBI동양철관,KOSPI,137179851054
047310,파워로직스,KOSDAQ,136192008600
221800,지구홀딩스,KOSDAQ,135772840320
260970,에스앤디,KOSDAQ,135670162600
066430,아이로보틱스,KOSDAQ,135666794340
220260,켐트로스,KOSDAQ,135664792650
473980,노머스,KOSDAQ,135587287720
204610,티쓰리,KOSDAQ,135471776800
002990,금호건설,KOSPI,135440005490
289080,SV인베스트먼트,KOSDAQ,135311024250
023600,삼보판지,KOSDAQ,134789886000
222040,코스맥스엔비티,KOSDAQ,134494560000
015890,태경산업,KOSPI,134306106250
001520,동양,KOSPI,133901759343
166480,코아스템켐온,KOSDAQ,133762051280
041440,현대에버다임,KOSDAQ,133634422880
264660,씨앤지하이테크,KOSDAQ,133180056400
095700,제넥신,KOSDAQ,132978242480
039560,다산네트웍스,KOSDAQ,132525366120
289930,웨이비스,KOSDAQ,132410530700
107590,미원홀딩스,KOSPI,132240000000
269620,시스웍,KOSDAQ,132090012299
210540,디와이파워,KOSPI,132058827680
021080,에이티넘인베스트,KOSDAQ,132000000000
317400,자이에스앤디,KOSPI,131860568000
272550,삼양패키징,KOSPI,130944448140
142210,유니트론텍,KOSDAQ,129903782780
036010,아비코전자,KOSDAQ,129871965180
011280,태림포장,KOSPI,129716482080
005160,동국산업,KOSDAQ,129644311980
408920,메쎄이상,KOSDAQ,128832715900
108230,톱텍,KOSDAQ,128328451875
086890,이수앱지스,KOSDAQ,128236274250
004080,신흥,KOSPI,127840000000
214420,토니모리,KOSPI,127249886710
016740,두올,KOSPI,127025926320
002780,진흥기업,KOSPI,126705889895
217270,넵튠,KOSDAQ,126653592530
037030,파워넷,KOSDAQ,126544440320
069510,에스텍,KOSDAQ,126446900000
037350,성도이엔지,KOSDAQ,125938800000
297890,HB솔루션,KOSDAQ,125802372080
056090,시지메드텍,KOSDAQ,125769505848
036690,코맥스,KOSDAQ,125692107675
078000,텔코웨어,KOSPI,125480245660
350520,이지스레지던스리츠,KOSPI,125345086800
008040,사조동아원,KOSPI,125336404800
009070,KCTC,KOSPI,124950000000
024090,디씨엠,KOSPI,124944000000
263860,지니언스,KOSDAQ,124662908000
014710,사조씨푸드,KOSPI,124145695030
101970,우양에이치씨,KOSDAQ,124088175510
089470,HDC현대EP,KOSPI,123772000000
136540,윈스테크넷,KOSDAQ,123657042220
079430,현대리바트,KOSPI,123501200280
017510,세명전기,KOSDAQ,123492600000
037070,파세코,KOSDAQ,123400000000
163730,핑거,KOSDAQ,123226040800
214390,경보제약,KOSPI,123120329000
080420,모다이노칩,KOSDAQ,123010462746
307750,국전,KOSDAQ,122818805200
001360,삼성제약,KOSPI,122787351016
256940,킵스파마,KOSDAQ,122476696700
300080,플리토,KOSDAQ,122470446420
158430,아톤,KOSDAQ,122410460000
205500,넥써쓰,KOSDAQ,122069436496
122450,KX,KOSDAQ,121685849310
469610,이노테크,KOSDAQ,121623440000
059120,아진엑스텍,KOSDAQ,121578838240
067990,도이치모터스,KOSDAQ,121395248000
205100,엑셈,KOSDAQ,121227215445
0011A0,액스비스,KOSDAQ,120965270400
019180,티에이치엔,KOSPI,120960000000
240550,동방메디컬,KOSDAQ,120788833800
396300,세아메카닉스,KOSDAQ,120659672500
453450,그리드위즈,KOSDAQ,120650372500
036630,세종텔레콤,KOSDAQ,120200000000
148150,세경하이테크,KOSDAQ,120134724840
